Title,Summary,EventDate,DatePrecision,Category,Importance,SourceType,SourceKey,SourceUrl
"Queen at Apollo Theatre, Glasgow, UK","Queen performed at Apollo Theatre in Glasgow, UK.",1979-12-01,ExactDate,Concert,30,Curated,queenconcerts-456,https://www.queenconcerts.com/detail/live/456/queen-live-01-12-1979-apollo-theatre-glasgow-uk.html
"Queen at City Hall, Newcastle, UK","Queen performed at City Hall in Newcastle, UK.",1979-12-03,ExactDate,Concert,30,Curated,queenconcerts-457,https://www.queenconcerts.com/detail/live/457/queen-live-03-12-1979-city-hall-newcastle-uk.html
"Queen at City Hall, Newcastle, UK","Queen performed at City Hall in Newcastle, UK.",1979-12-04,ExactDate,Concert,30,Curated,queenconcerts-458,https://www.queenconcerts.com/detail/live/458/queen-live-04-12-1979-city-hall-newcastle-uk.html
"Queen at Empire Theatre, Liverpool, UK","Queen performed at Empire Theatre in Liverpool, UK.",1979-12-06,ExactDate,Concert,30,Curated,queenconcerts-459,https://www.queenconcerts.com/detail/live/459/queen-live-06-12-1979-empire-theatre-liverpool-uk.html
"Queen at Empire Theatre, Liverpool, UK","Queen performed at Empire Theatre in Liverpool, UK.",1979-12-07,ExactDate,Concert,30,Curated,queenconcerts-460,https://www.queenconcerts.com/detail/live/460/queen-live-07-12-1979-empire-theatre-liverpool-uk.html
"Queen at Hippodrome, Bristol, UK","Queen performed at Hippodrome in Bristol, UK.",1979-12-09,ExactDate,Concert,30,Curated,queenconcerts-461,https://www.queenconcerts.com/detail/live/461/queen-live-09-12-1979-hippodrome-bristol-uk.html
"Queen at Centre, Brighton, UK","Queen performed at Centre in Brighton, UK.",1979-12-10,ExactDate,Concert,30,Curated,queenconcerts-462,https://www.queenconcerts.com/detail/live/462/queen-live-10-12-1979-centre-brighton-uk.html
"Queen at Centre, Brighton, UK","Queen performed at Centre in Brighton, UK.",1979-12-11,ExactDate,Concert,30,Curated,queenconcerts-463,https://www.queenconcerts.com/detail/live/463/queen-live-11-12-1979-centre-brighton-uk.html
"Queen at Rainbow Theatre, London, UK","Queen performed at Rainbow Theatre in London, UK.",1979-12-14,ExactDate,Concert,30,Curated,queenconcerts-465,https://www.queenconcerts.com/detail/live/465/queen-live-14-12-1979-rainbow-theatre-london-uk.html
"Queen at Purley Tiffany's, London, UK","Queen performed at Purley Tiffany's in London, UK.",1979-12-17,ExactDate,Concert,30,Curated,queenconcerts-466,https://www.queenconcerts.com/detail/live/466/queen-live-17-12-1979-purley-tiffanys-london-uk.html
"Queen at Tottenham Mayfair, London, UK","Queen performed at Tottenham Mayfair in London, UK.",1979-12-19,ExactDate,Concert,30,Curated,queenconcerts-467,https://www.queenconcerts.com/detail/live/467/queen-live-19-12-1979-tottenham-mayfair-london-uk.html
"Queen at Lewisham Odeon, London, UK","Queen performed at Lewisham Odeon in London, UK.",1979-12-20,ExactDate,Concert,30,Curated,queenconcerts-468,https://www.queenconcerts.com/detail/live/468/queen-live-20-12-1979-lewisham-odeon-london-uk.html
"Queen at Alexandra Palace, London, UK","Queen performed at Alexandra Palace in London, UK.",1979-12-22,ExactDate,Concert,30,Curated,queenconcerts-469,https://www.queenconcerts.com/detail/live/469/queen-live-22-12-1979-alexandra-palace-london-uk.html
"Queen at Coliseum, Seattle, USA","Queen performed at Coliseum in Seattle, USA.",1980-07-01,ExactDate,Concert,30,Curated,queenconcerts-472,https://www.queenconcerts.com/detail/live/472/queen-live-01-07-1980-coliseum-seattle-wa-usa.html
"Queen at Coliseum, Portland, USA","Queen performed at Coliseum in Portland, USA.",1980-07-02,ExactDate,Concert,30,Curated,queenconcerts-473,https://www.queenconcerts.com/detail/live/473/queen-live-02-07-1980-coliseum-portland-or-usa.html
"Queen at Sports Arena, San Diego, USA","Queen performed at Sports Arena in San Diego, USA.",1980-07-05,ExactDate,Concert,30,Curated,queenconcerts-474,https://www.queenconcerts.com/detail/live/474/queen-live-05-07-1980-sports-arena-san-diego-ca-usa.html
"Queen at Compton Terrace, Phoenix, USA","Queen performed at Compton Terrace in Phoenix, USA.",1980-07-06,ExactDate,Concert,30,Curated,queenconcerts-475,https://www.queenconcerts.com/detail/live/475/queen-live-06-07-1980-compton-terrace-phoenix-az-usa.html
"Queen at Forum, Inglewood, USA","Queen performed at Forum in Inglewood, USA.",1980-07-08,ExactDate,Concert,30,Curated,queenconcerts-476,https://www.queenconcerts.com/detail/live/476/queen-live-08-07-1980-forum-inglewood-ca-usa.html
"Queen at Forum, Inglewood, USA","Queen performed at Forum in Inglewood, USA.",1980-07-09,ExactDate,Concert,30,Curated,queenconcerts-477,https://www.queenconcerts.com/detail/live/477/queen-live-09-07-1980-forum-inglewood-ca-usa.html
"Queen at Forum, Inglewood, USA","Queen performed at Forum in Inglewood, USA.",1980-07-12,ExactDate,Concert,30,Curated,queenconcerts-479,https://www.queenconcerts.com/detail/live/479/queen-live-12-07-1980-forum-inglewood-ca-usa.html
"Queen at Oakland Coliseum Arena, Oakland, USA","Queen performed at Oakland Coliseum Arena in Oakland, USA.",1980-07-13,ExactDate,Concert,30,Curated,queenconcerts-480,https://www.queenconcerts.com/detail/live/480/queen-live-13-07-1980-oakland-coliseum-arena-oakland-ca-usa.html
"Queen at Oakland Coliseum Arena, Oakland, USA","Queen performed at Oakland Coliseum Arena in Oakland, USA.",1980-07-14,ExactDate,Concert,30,Curated,queenconcerts-481,https://www.queenconcerts.com/detail/live/481/queen-live-14-07-1980-oakland-coliseum-arena-oakland-ca-usa.html
"Queen at Mid South Coliseum, Memphis, USA","Queen performed at Mid South Coliseum in Memphis, USA.",1980-08-05,ExactDate,Concert,30,Curated,queenconcerts-482,https://www.queenconcerts.com/detail/live/482/queen-live-05-08-1980-mid-south-coliseum-memphis-tn-usa.html
"Queen at Riverside Centroplex, Baton Rouge, USA","Queen performed at Riverside Centroplex in Baton Rouge, USA.",1980-08-06,ExactDate,Concert,30,Curated,queenconcerts-483,https://www.queenconcerts.com/detail/live/483/queen-live-06-08-1980-riverside-centroplex-baton-rouge-la-usa.html
"Queen at Myriad, Oklahoma City, USA","Queen performed at Myriad in Oklahoma City, USA.",1980-08-08,ExactDate,Concert,30,Curated,queenconcerts-484,https://www.queenconcerts.com/detail/live/484/queen-live-08-08-1980-myriad-oklahoma-city-ok-usa.html
"Queen at Reunion, Dallas, USA","Queen performed at Reunion in Dallas, USA.",1980-08-09,ExactDate,Concert,30,Curated,queenconcerts-485,https://www.queenconcerts.com/detail/live/485/queen-live-09-08-1980-reunion-dallas-tx-usa.html
"Queen at Summit, Houston, USA","Queen performed at Summit in Houston, USA.",1980-08-10,ExactDate,Concert,30,Curated,queenconcerts-486,https://www.queenconcerts.com/detail/live/486/queen-live-10-08-1980-summit-houston-tx-usa.html
"Queen at Omni, Atlanta, USA","Queen performed at Omni in Atlanta, USA.",1980-08-12,ExactDate,Concert,30,Curated,queenconcerts-487,https://www.queenconcerts.com/detail/live/487/queen-live-12-08-1980-omni-atlanta-ga-usa.html
"Queen at Coliseum, Charlotte, USA","Queen performed at Coliseum in Charlotte, USA.",1980-08-13,ExactDate,Concert,30,Curated,queenconcerts-488,https://www.queenconcerts.com/detail/live/488/queen-live-13-08-1980-coliseum-charlotte-nc-usa.html
"Queen at Coliseum, Greensboro, USA","Queen performed at Coliseum in Greensboro, USA.",1980-08-14,ExactDate,Concert,30,Curated,queenconcerts-489,https://www.queenconcerts.com/detail/live/489/queen-live-14-08-1980-coliseum-greensboro-nc-usa.html
"Queen at Civic Centre, Charleston, USA","Queen performed at Civic Centre in Charleston, USA.",1980-08-16,ExactDate,Concert,30,Curated,queenconcerts-490,https://www.queenconcerts.com/detail/live/490/queen-live-16-08-1980-civic-centre-charleston-wv-usa.html
"Queen at Market Square Arena, Indianapolis, USA","Queen performed at Market Square Arena in Indianapolis, USA.",1980-08-17,ExactDate,Concert,30,Curated,queenconcerts-502,https://www.queenconcerts.com/detail/live/502/queen-live-17-08-1980-market-square-arena-indianapolis-in-usa.html
"Queen at Civic Centre, Hartford, USA","Queen performed at Civic Centre in Hartford, USA.",1980-08-20,ExactDate,Concert,30,Curated,queenconcerts-492,https://www.queenconcerts.com/detail/live/492/queen-live-20-08-1980-civic-centre-hartford-ct-usa.html
"Queen at The Spectrum, Philadelphia, USA","Queen performed at The Spectrum in Philadelphia, USA.",1980-08-22,ExactDate,Concert,30,Curated,queenconcerts-493,https://www.queenconcerts.com/detail/live/493/queen-live-22-08-1980-the-spectrum-philadelphia-pa-usa.html
"Queen at Civic Centre, Baltimore, USA","Queen performed at Civic Centre in Baltimore, USA.",1980-08-23,ExactDate,Concert,30,Curated,queenconcerts-494,https://www.queenconcerts.com/detail/live/494/queen-live-23-08-1980-civic-centre-baltimore-md-usa.html
"Queen at Civic Centre, Pittsburgh, USA","Queen performed at Civic Centre in Pittsburgh, USA.",1980-08-24,ExactDate,Concert,30,Curated,queenconcerts-495,https://www.queenconcerts.com/detail/live/495/queen-live-24-08-1980-civic-centre-pittsburgh-pa-usa.html
"Queen at Civic Centre, Providence, USA","Queen performed at Civic Centre in Providence, USA.",1980-08-26,ExactDate,Concert,30,Curated,queenconcerts-496,https://www.queenconcerts.com/detail/live/496/queen-live-26-08-1980-civic-centre-providence-ri-usa.html
"Queen at Cumberland County Civic Center, Portland, USA","Queen performed at Cumberland County Civic Center in Portland, USA.",1980-08-27,ExactDate,Concert,30,Curated,queenconcerts-497,https://www.queenconcerts.com/detail/live/497/queen-live-27-08-1980-cumberland-county-civic-center-portland-me-usa.html
"Queen at Forum, Montreal, Canada","Queen performed at Forum in Montreal, Canada.",1980-08-29,ExactDate,Concert,30,Curated,queenconcerts-498,https://www.queenconcerts.com/detail/live/498/queen-live-29-08-1980-forum-montreal-canada.html
"Queen at CNE, Toronto, Canada","Queen performed at CNE in Toronto, Canada.",1980-08-30,ExactDate,Concert,30,Curated,queenconcerts-499,https://www.queenconcerts.com/detail/live/499/queen-live-30-08-1980-cne-toronto-canada.html
"Queen at Mecca, Milwaukee, USA","Queen performed at Mecca in Milwaukee, USA.",1980-09-10,ExactDate,Concert,30,Curated,queenconcerts-501,https://www.queenconcerts.com/detail/live/501/queen-live-10-09-1980-mecca-milwaukee-wi-usa.html
"Queen at Kemper Arena, Kansas City, USA","Queen performed at Kemper Arena in Kansas City, USA.",1980-09-12,ExactDate,Concert,30,Curated,queenconcerts-1646,https://www.queenconcerts.com/detail/live/1646/queen-live-12-09-1980-kemper-arena-kansas-city-mo-usa.html
"Queen at Civic, Omaha, USA","Queen performed at Civic in Omaha, USA.",1980-09-13,ExactDate,Concert,30,Curated,queenconcerts-503,https://www.queenconcerts.com/detail/live/503/queen-live-13-09-1980-civic-omaha-ne-usa.html
"Queen at Civic Centre, St. Paul, USA","Queen performed at Civic Centre in St. Paul, USA.",1980-09-14,ExactDate,Concert,30,Curated,queenconcerts-504,https://www.queenconcerts.com/detail/live/504/queen-live-14-09-1980-civic-centre-st-paul-mn-usa.html
"Queen at Hilton Coliseum, Ames, USA","Queen performed at Hilton Coliseum in Ames, USA.",1980-09-16,ExactDate,Concert,30,Curated,queenconcerts-505,https://www.queenconcerts.com/detail/live/505/queen-live-16-09-1980-hilton-coliseum-ames-ia-usa.html
"Queen at Checkerdome, St. Louis, USA","Queen performed at Checkerdome in St. Louis, USA.",1980-09-17,ExactDate,Concert,30,Curated,queenconcerts-506,https://www.queenconcerts.com/detail/live/506/queen-live-17-09-1980-checkerdome-st-louis-mo-usa.html
"Queen at Rosemont Horizon, Rosemont, USA","Queen performed at Rosemont Horizon in Rosemont, USA.",1980-09-19,ExactDate,Concert,30,Curated,queenconcerts-507,https://www.queenconcerts.com/detail/live/507/queen-live-19-09-1980-rosemont-horizon-rosemont-il-usa.html
"Queen at Joe Louis Arena, Detroit, USA","Queen performed at Joe Louis Arena in Detroit, USA.",1980-09-20,ExactDate,Concert,30,Curated,queenconcerts-508,https://www.queenconcerts.com/detail/live/508/queen-live-20-09-1980-joe-louis-arena-detroit-mi-usa.html
"Queen at Coliseum, Richfield, USA","Queen performed at Coliseum in Richfield, USA.",1980-09-21,ExactDate,Concert,30,Curated,queenconcerts-509,https://www.queenconcerts.com/detail/live/509/queen-live-21-09-1980-coliseum-richfield-oh-usa.html
"Queen at Civic Center, Glens Falls, USA","Queen performed at Civic Center in Glens Falls, USA.",1980-09-23,ExactDate,Concert,30,Curated,queenconcerts-510,https://www.queenconcerts.com/detail/live/510/queen-live-23-09-1980-civic-center-glens-falls-ny-usa.html
"Queen at War Memorial Auditorium, Syracuse, USA","Queen performed at War Memorial Auditorium in Syracuse, USA.",1980-09-24,ExactDate,Concert,30,Curated,queenconcerts-511,https://www.queenconcerts.com/detail/live/511/queen-live-24-09-1980-war-memorial-auditorium-syracuse-ny-usa.html
"Queen at Garden, Boston, USA","Queen performed at Garden in Boston, USA.",1980-09-26,ExactDate,Concert,30,Curated,queenconcerts-512,https://www.queenconcerts.com/detail/live/512/queen-live-26-09-1980-garden-boston-ma-usa.html
"Queen at Madison Square Garden, New York, USA","Queen performed at Madison Square Garden in New York, USA.",1980-09-28,ExactDate,Concert,30,Curated,queenconcerts-513,https://www.queenconcerts.com/detail/live/513/queen-live-28-09-1980-madison-square-garden-new-york-ny-usa.html
"Queen at Madison Square Garden, New York, USA","Queen performed at Madison Square Garden in New York, USA.",1980-09-29,ExactDate,Concert,30,Curated,queenconcerts-514,https://www.queenconcerts.com/detail/live/514/queen-live-29-09-1980-madison-square-garden-new-york-ny-usa.html
"Queen at Madison Square Garden, New York, USA","Queen performed at Madison Square Garden in New York, USA.",1980-09-30,ExactDate,Concert,30,Curated,queenconcerts-515,https://www.queenconcerts.com/detail/live/515/queen-live-30-09-1980-madison-square-garden-new-york-ny-usa.html
"Queen at Hallenstadion, Zurich, Switzerland","Queen performed at Hallenstadion in Zurich, Switzerland.",1980-11-23,ExactDate,Concert,30,Curated,queenconcerts-516,https://www.queenconcerts.com/detail/live/516/queen-live-23-11-1980-hallenstadion-zurich-switzerland.html
"Queen at Le Bourget La Rotonde, Paris, France","Queen performed at Le Bourget La Rotonde in Paris, France.",1980-11-25,ExactDate,Concert,30,Curated,queenconcerts-517,https://www.queenconcerts.com/detail/live/517/queen-live-25-11-1980-le-bourget-la-rotonde-paris-france.html
"Queen at Sporthalle, Cologne, Germany","Queen performed at Sporthalle in Cologne, Germany.",1980-11-26,ExactDate,Concert,30,Curated,queenconcerts-518,https://www.queenconcerts.com/detail/live/518/queen-live-26-11-1980-sporthalle-cologne-germany.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1980-11-27,ExactDate,Concert,30,Curated,queenconcerts-519,https://www.queenconcerts.com/detail/live/519/queen-live-27-11-1980-groenoordhallen-leiden-the-netherlands.html
"Queen at Grugahalle, Essen, Germany","Queen performed at Grugahalle in Essen, Germany.",1980-11-29,ExactDate,Concert,30,Curated,queenconcerts-520,https://www.queenconcerts.com/detail/live/520/queen-live-29-11-1980-grugahalle-essen-germany.html
"Queen at Deutschlandhalle, Berlin, Germany","Queen performed at Deutschlandhalle in Berlin, Germany.",1980-11-30,ExactDate,Concert,30,Curated,queenconcerts-521,https://www.queenconcerts.com/detail/live/521/queen-live-30-11-1980-deutschlandhalle-berlin-germany.html
"Queen at Stadthalle, Bremen, Germany","Queen performed at Stadthalle in Bremen, Germany.",1980-12-01,ExactDate,Concert,30,Curated,queenconcerts-522,https://www.queenconcerts.com/detail/live/522/queen-live-01-12-1980-stadthalle-bremen-germany.html
"Queen at National Exhibition Centre, Birmingham, UK","Queen performed at National Exhibition Centre in Birmingham, UK.",1980-12-05,ExactDate,Concert,30,Curated,queenconcerts-523,https://www.queenconcerts.com/detail/live/523/queen-live-05-12-1980-national-exhibition-centre-birmingham-uk.html
"Queen at National Exhibition Centre, Birmingham, UK","Queen performed at National Exhibition Centre in Birmingham, UK.",1980-12-06,ExactDate,Concert,30,Curated,queenconcerts-524,https://www.queenconcerts.com/detail/live/524/queen-live-06-12-1980-national-exhibition-centre-birmingham-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1980-12-08,ExactDate,Concert,30,Curated,queenconcerts-525,https://www.queenconcerts.com/detail/live/525/queen-live-08-12-1980-wembley-arena-london-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1980-12-09,ExactDate,Concert,30,Curated,queenconcerts-526,https://www.queenconcerts.com/detail/live/526/queen-live-09-12-1980-wembley-arena-london-uk.html
"Queen at Wembley Arena, London, UK","Queen performed at Wembley Arena in London, UK.",1980-12-10,ExactDate,Concert,30,Curated,queenconcerts-527,https://www.queenconcerts.com/detail/live/527/queen-live-10-12-1980-wembley-arena-london-uk.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1980-12-12,ExactDate,Concert,30,Curated,queenconcerts-528,https://www.queenconcerts.com/detail/live/528/queen-live-12-12-1980-forest-national-brussels-belgium.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1980-12-13,ExactDate,Concert,30,Curated,queenconcerts-529,https://www.queenconcerts.com/detail/live/529/queen-live-13-12-1980-forest-national-brussels-belgium.html
"Queen at Festhalle, Frankfurt, Germany","Queen performed at Festhalle in Frankfurt, Germany.",1980-12-14,ExactDate,Concert,30,Curated,queenconcerts-530,https://www.queenconcerts.com/detail/live/530/queen-live-14-12-1980-festhalle-frankfurt-germany.html
"Queen at Hall Rhénus, Strasbourg, France","Queen performed at Hall Rhénus in Strasbourg, France.",1980-12-16,ExactDate,Concert,30,Curated,queenconcerts-531,https://www.queenconcerts.com/detail/live/531/queen-live-16-12-1980-hall-rhenus-strasbourg-france.html
"Queen at Olympiahalle, Munich, Germany","Queen performed at Olympiahalle in Munich, Germany.",1980-12-18,ExactDate,Concert,30,Curated,queenconcerts-532,https://www.queenconcerts.com/detail/live/532/queen-live-18-12-1980-olympiahalle-munich-germany.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1981-02-12,ExactDate,Concert,30,Curated,queenconcerts-533,https://www.queenconcerts.com/detail/live/533/queen-live-12-02-1981-nippon-budokan-tokyo-japan.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1981-02-13,ExactDate,Concert,30,Curated,queenconcerts-534,https://www.queenconcerts.com/detail/live/534/queen-live-13-02-1981-nippon-budokan-tokyo-japan.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1981-02-16,ExactDate,Concert,30,Curated,queenconcerts-535,https://www.queenconcerts.com/detail/live/535/queen-live-16-02-1981-nippon-budokan-tokyo-japan.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1981-02-17,ExactDate,Concert,30,Curated,queenconcerts-536,https://www.queenconcerts.com/detail/live/536/queen-live-17-02-1981-nippon-budokan-tokyo-japan.html
"Queen at Nippon Budokan, Tokyo, Japan","Queen performed at Nippon Budokan in Tokyo, Japan.",1981-02-18,ExactDate,Concert,30,Curated,queenconcerts-537,https://www.queenconcerts.com/detail/live/537/queen-live-18-02-1981-nippon-budokan-tokyo-japan.html
"Queen at Estadio José Amalfitani de Velez Sarsfield, Buenos Aires, Argentina","Queen performed at Estadio José Amalfitani de Velez Sarsfield in Buenos Aires, Argentina.",1981-03-01,ExactDate,Concert,30,Curated,queenconcerts-539,https://www.queenconcerts.com/detail/live/539/queen-live-01-03-1981-estadio-jose-amalfitani-de-velez-sarsfield-buenos-aires-argentina.html
"Queen at Estadio José María Minella, Mar del Plata, Argentina","Queen performed at Estadio José María Minella in Mar del Plata, Argentina.",1981-03-04,ExactDate,Concert,30,Curated,queenconcerts-540,https://www.queenconcerts.com/detail/live/540/queen-live-04-03-1981-estadio-jose-maría-minella-mar-del-plata-argentina.html
"Queen at El Gigante de Arroyito (Estadio Rosario Central), Rosario, Argentina","Queen performed at El Gigante de Arroyito (Estadio Rosario Central) in Rosario, Argentina.",1981-03-06,ExactDate,Concert,30,Curated,queenconcerts-541,https://www.queenconcerts.com/detail/live/541/queen-live-06-03-1981-el-gigante-de-arroyito-estadio-rosario-central-rosario-argentina.html
"Queen at Estadio José Amalfitani de Velez Sarsfield, Buenos Aires, Argentina","Queen performed at Estadio José Amalfitani de Velez Sarsfield in Buenos Aires, Argentina.",1981-03-08,ExactDate,Concert,30,Curated,queenconcerts-542,https://www.queenconcerts.com/detail/live/542/queen-live-08-03-1981-estadio-jose-amalfitani-de-velez-sarsfield-buenos-aires-argentina.html
"Queen at Estádio do Morumbi, Sao Paulo, Brazil","Queen performed at Estádio do Morumbi in Sao Paulo, Brazil.",1981-03-21,ExactDate,Concert,30,Curated,queenconcerts-544,https://www.queenconcerts.com/detail/live/544/queen-live-21-03-1981-estádio-do-morumbi-sao-paulo-brazil.html
"Queen at Poliedro De Caracas, Caracas, Venezuela","Queen performed at Poliedro De Caracas in Caracas, Venezuela.",1981-09-26,ExactDate,Concert,30,Curated,queenconcerts-546,https://www.queenconcerts.com/detail/live/546/queen-live-26-09-1981-poliedro-de-caracas-caracas-venezuela.html
"Queen at Poliedro De Caracas, Caracas, Venezuela","Queen performed at Poliedro De Caracas in Caracas, Venezuela.",1981-09-27,ExactDate,Concert,30,Curated,queenconcerts-547,https://www.queenconcerts.com/detail/live/547/queen-live-27-09-1981-poliedro-de-caracas-caracas-venezuela.html
"Queen at Estadio de Beisbol Ignacio Zaragoza, Puebla, Mexico","Queen performed at Estadio de Beisbol Ignacio Zaragoza in Puebla, Mexico.",1981-10-17,ExactDate,Concert,30,Curated,queenconcerts-549,https://www.queenconcerts.com/detail/live/549/queen-live-17-10-1981-estadio-de-beisbol-ignacio-zaragoza-puebla-mexico.html
"Queen at Estadio de Beisbol Ignacio Zaragoza, Puebla, Mexico","Queen performed at Estadio de Beisbol Ignacio Zaragoza in Puebla, Mexico.",1981-10-18,ExactDate,Concert,30,Curated,queenconcerts-550,https://www.queenconcerts.com/detail/live/550/queen-live-18-10-1981-estadio-de-beisbol-ignacio-zaragoza-puebla-mexico.html
"Queen at Forum, Montreal, Canada","Queen performed at Forum in Montreal, Canada.",1981-11-25,ExactDate,Concert,30,Curated,queenconcerts-552,https://www.queenconcerts.com/detail/live/552/queen-live-25-11-1981-forum-montreal-canada.html
"Queen at Scandinavium, Gothenburg, Sweden","Queen performed at Scandinavium in Gothenburg, Sweden.",1982-04-09,ExactDate,Concert,30,Curated,queenconcerts-553,https://www.queenconcerts.com/detail/live/553/queen-live-09-04-1982-scandinavium-gothenburg-sweden.html
"Queen at Ice Stadium, Stockholm, Sweden","Queen performed at Ice Stadium in Stockholm, Sweden.",1982-04-10,ExactDate,Concert,30,Curated,queenconcerts-554,https://www.queenconcerts.com/detail/live/554/queen-live-10-04-1982-ice-stadium-stockholm-sweden.html
"Queen at Drammenshallen, Drammen, Norway","Queen performed at Drammenshallen in Drammen, Norway.",1982-04-12,ExactDate,Concert,30,Curated,queenconcerts-555,https://www.queenconcerts.com/detail/live/555/queen-live-12-04-1982-drammenshallen-drammen-norway.html
"Queen at Hallenstadion, Zurich, Switzerland","Queen performed at Hallenstadion in Zurich, Switzerland.",1982-04-16,ExactDate,Concert,30,Curated,queenconcerts-556,https://www.queenconcerts.com/detail/live/556/queen-live-16-04-1982-hallenstadion-zurich-switzerland.html
"Queen at Hallenstadion, Zurich, Switzerland","Queen performed at Hallenstadion in Zurich, Switzerland.",1982-04-17,ExactDate,Concert,30,Curated,queenconcerts-557,https://www.queenconcerts.com/detail/live/557/queen-live-17-04-1982-hallenstadion-zurich-switzerland.html
"Queen at Palais Des Sports, Paris, France","Queen performed at Palais Des Sports in Paris, France.",1982-04-19,ExactDate,Concert,30,Curated,queenconcerts-558,https://www.queenconcerts.com/detail/live/558/queen-live-19-04-1982-palais-des-sports-paris-france.html
"Queen at Palais Des Sports, Lyon, France","Queen performed at Palais Des Sports in Lyon, France.",1982-04-20,ExactDate,Concert,30,Curated,queenconcerts-559,https://www.queenconcerts.com/detail/live/559/queen-live-20-04-1982-palais-des-sports-lyon-france.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1982-04-22,ExactDate,Concert,30,Curated,queenconcerts-560,https://www.queenconcerts.com/detail/live/560/queen-live-22-04-1982-forest-national-brussels-belgium.html
"Queen at Forest National, Brussels, Belgium","Queen performed at Forest National in Brussels, Belgium.",1982-04-23,ExactDate,Concert,30,Curated,queenconcerts-561,https://www.queenconcerts.com/detail/live/561/queen-live-23-04-1982-forest-national-brussels-belgium.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1982-04-24,ExactDate,Concert,30,Curated,queenconcerts-562,https://www.queenconcerts.com/detail/live/562/queen-live-24-04-1982-groenoordhallen-leiden-the-netherlands.html
"Queen at Groenoordhallen, Leiden, The Netherlands","Queen performed at Groenoordhallen in Leiden, The Netherlands.",1982-04-25,ExactDate,Concert,30,Curated,queenconcerts-563,https://www.queenconcerts.com/detail/live/563/queen-live-25-04-1982-groenoordhallen-leiden-the-netherlands.html
"Queen at Festhalle, Frankfurt, Germany","Queen performed at Festhalle in Frankfurt, Germany.",1982-04-28,ExactDate,Concert,30,Curated,queenconcerts-564,https://www.queenconcerts.com/detail/live/564/queen-live-28-04-1982-festhalle-frankfurt-germany.html
"Queen at Westfallenhalle, Dortmund, Germany","Queen performed at Westfallenhalle in Dortmund, Germany.",1982-05-01,ExactDate,Concert,30,Curated,queenconcerts-566,https://www.queenconcerts.com/detail/live/566/queen-live-01-05-1982-westfallenhalle-dortmund-germany.html
"Queen at Palais Des Sports, Paris, France","Queen performed at Palais Des Sports in Paris, France.",1982-05-03,ExactDate,Concert,30,Curated,queenconcerts-567,https://www.queenconcerts.com/detail/live/567/queen-live-03-05-1982-palais-des-sports-paris-france.html
"Queen at Eilenriedehalle, Hanover, Germany","Queen performed at Eilenriedehalle in Hanover, Germany.",1982-05-05,ExactDate,Concert,30,Curated,queenconcerts-568,https://www.queenconcerts.com/detail/live/568/queen-live-05-05-1982-eilenriedehalle-hanover-germany.html
"Queen at Sporthalle, Cologne, Germany","Queen performed at Sporthalle in Cologne, Germany.",1982-05-06,ExactDate,Concert,30,Curated,queenconcerts-569,https://www.queenconcerts.com/detail/live/569/queen-live-06-05-1982-sporthalle-cologne-germany.html
"Queen at Sporthalle, Cologne, Germany","Queen performed at Sporthalle in Cologne, Germany.",1982-05-07,ExactDate,Concert,30,Curated,queenconcerts-570,https://www.queenconcerts.com/detail/live/570/queen-live-07-05-1982-sporthalle-cologne-germany.html
"Queen at Carl-Diem Halle, Wurzburg, Germany","Queen performed at Carl-Diem Halle in Wurzburg, Germany.",1982-05-09,ExactDate,Concert,30,Curated,queenconcerts-571,https://www.queenconcerts.com/detail/live/571/queen-live-09-05-1982-carl-diem-halle-wurzburg-germany.html
"Queen at Sporthalle, Boblingen, Germany","Queen performed at Sporthalle in Boblingen, Germany.",1982-05-10,ExactDate,Concert,30,Curated,queenconcerts-572,https://www.queenconcerts.com/detail/live/572/queen-live-10-05-1982-sporthalle-boblingen-germany.html
"Queen at Stadthalle, Vienna, Austria","Queen performed at Stadthalle in Vienna, Austria.",1982-05-12,ExactDate,Concert,30,Curated,queenconcerts-573,https://www.queenconcerts.com/detail/live/573/queen-live-12-05-1982-stadthalle-vienna-austria.html
"Queen at Stadthalle, Vienna, Austria","Queen performed at Stadthalle in Vienna, Austria.",1982-05-13,ExactDate,Concert,30,Curated,queenconcerts-574,https://www.queenconcerts.com/detail/live/574/queen-live-13-05-1982-stadthalle-vienna-austria.html
